Date,AC Penrose NO_MCG 24h average [痢/m設,AC Penrose NO2_MCG 24h average [痢/m設,AC Penrose NOX_MCG 24h average [痢/m設,AC Penrose PM10 24h average [痢/m設,AC Penrose PM2.5 24h average [痢/m設,AC Penrose RH 24h average [%],AC Penrose TEMP 24h average [蚓],AC Penrose WSP 24h average [m/s]
16/01/2023,4.941,5.43,10.371,10.585,3.135,,,
17/01/2023,11.289,16.03,27.32,13.483,5.726,68.192,19.32,1.468
18/01/2023,25.496,17.9,43.395,16.597,7.667,72.949,19.61,2.03
19/01/2023,13.97,13.994,27.964,15.285,4.925,66.59,21.36,3.073
20/01/2023,8.264,9.265,17.53,10.883,3.29,71.204,20.84,3.696
21/01/2023,6.466,8.261,14.727,11.842,4.788,71.143,21.28,3.613
22/01/2023,3.431,7.311,10.742,13.513,6.615,68.025,20.96,2.521
23/01/2023,13.108,14.144,27.252,13.321,2.491,62.451,20.53,2.568
24/01/2023,4.612,7.446,12.058,25.88,5.811,70.803,20.09,3.001
25/01/2023,1.071,2.383,3.454,13.667,4.055,64.098,20.49,3.292
26/01/2023,2.426,4.342,6.767,18.606,4.64,66.798,20.6,3.697
27/01/2023,1.03,2.449,3.479,13.967,4.85,93.488,19.91,4.879
28/01/2023,0.405,0.885,1.29,12.601,3.699,,,
29/01/2023,0.443,1.161,1.605,13.434,4.44,,,
30/01/2023,0.513,1.334,1.847,17.924,6.204,,,
31/01/2023,2.063,3.034,5.097,21.881,7.146,87.178,20.65,
1/02/2023,0.651,1.452,2.102,10.043,3.515,88.731,21.61,4.408
2/02/2023,1.178,2.335,3.513,11.235,3.255,88.823,22.2,3.731
3/02/2023,0.921,2.003,2.923,15.9,4.865,95.483,21.36,3.832
4/02/2023,0.532,1.289,1.821,18.394,4.529,85.217,21.94,2.918
5/02/2023,0.509,1.533,2.042,11.006,3.245,81.198,21.46,3.389
6/02/2023,1.903,3.628,5.531,11.316,3.429,83.789,20.53,3.121
7/02/2023,14.115,14.213,28.328,23.097,5.612,,,
8/02/2023,11.893,12.616,24.509,15.409,5.435,,,
9/02/2023,12.564,12.997,25.561,19.566,,,,
10/02/2023,11.878,10.802,22.679,20.921,,,,
11/02/2023,2.028,3.685,5.713,25.459,,,,
12/02/2023,0.407,1.208,1.615,7.889,,,,
13/02/2023,9.336,9.807,19.143,7.207,,,,
14/02/2023,3.883,4.103,7.986,22.235,,,,
15/02/2023,8.914,9.99,18.904,24.556,,,,
16/02/2023,9.064,12.33,21.394,14.663,6.093,,,
17/02/2023,15.328,14.455,29.784,14.331,4.703,,,
18/02/2023,8.401,11.687,20.088,17.105,5.835,,,
19/02/2023,4.837,7.131,11.968,11.565,4.16,,,
20/02/2023,13.354,13.179,26.533,13.353,6.161,77.331,20.29,2.585
21/02/2023,24.223,16.803,41.025,15.896,7.948,,,
22/02/2023,15.183,11.495,26.677,12.459,5.41,,,
23/02/2023,10.683,13.394,24.077,10.475,3.039,78.338,19.95,2.378
24/02/2023,11.079,14.507,25.586,5.401,1.577,88.877,16.17,2.051
25/02/2023,0.837,4.51,5.346,6.348,2.263,82.96,18.13,2.805
26/02/2023,2.143,6.212,8.356,8.241,3.075,78.051,19.51,1.885
27/02/2023,18.636,19.351,37.986,11.443,5.588,84.254,19.44,1.787
28/02/2023,18.188,21.133,39.321,11.828,5.332,76.501,19.42,2.095
1/03/2023,13.358,18.849,32.207,14.788,6.005,,,
2/03/2023,23.749,18.464,42.213,12.503,7.136,73.366,19.78,2.421
3/03/2023,26.228,16.868,43.096,13.074,4.783,78.247,19.74,1.926
4/03/2023,7.431,8.65,16.081,12.135,2.682,74.954,21.04,3.327
5/03/2023,3.729,5.635,9.364,22.33,4.822,,,
6/03/2023,9.728,13.352,23.08,14.583,4.393,,,
7/03/2023,24.835,21.527,46.361,11.171,4.169,,,
8/03/2023,15.385,17.729,33.114,9.133,3.356,69.735,18.29,2.319
9/03/2023,7.204,11.401,18.605,12.724,3.616,,,
10/03/2023,3.543,9.464,13.007,13.679,5.734,79.393,20.68,3.619
11/03/2023,6.516,8.386,14.902,20.604,5.401,66.534,19.92,4.488
12/03/2023,4.883,9.94,14.823,13.076,3.128,,,
13/03/2023,6.354,11.813,18.167,13.38,4.046,,,
14/03/2023,17.156,22.001,39.157,22.16,6.779,54.156,18.65,2.984
15/03/2023,29.837,23.46,53.298,22.658,6.848,66.978,17.99,1.215
16/03/2023,17.049,10.83,27.879,14.383,6.244,,,
17/03/2023,1.583,4.821,6.405,12.143,5.165,,,
18/03/2023,5.671,11.371,17.043,17.602,1.838,,,
19/03/2023,5.452,11.286,16.737,20.168,5.394,72.597,18.85,2.411
20/03/2023,20.399,22.301,42.701,14.203,5.318,,,
21/03/2023,7.141,19.438,26.578,12.194,2.773,84.527,16.53,2.125
22/03/2023,12.414,19.006,31.42,14.791,5.233,64.071,16.99,3.076
23/03/2023,39.696,27.872,67.567,18.657,4.608,69.019,15.83,1.508
24/03/2023,40.729,25.627,66.356,17.192,4.638,72.279,15.87,1.042
25/03/2023,14.431,15.685,30.117,11.057,5.159,71.52,17.01,1.367
26/03/2023,1.28,6.33,7.609,10.995,3.826,77.099,18.51,1.782
27/03/2023,11.289,18.546,29.835,12.172,4.425,78.508,19.39,1.02
28/03/2023,12.655,17.194,29.849,8.322,2.942,,,
29/03/2023,12.794,15.163,27.957,14.163,3.643,,,
30/03/2023,18.831,23.059,41.889,15.299,5.809,58.826,13.94,2.384
31/03/2023,15.334,12.274,27.607,11.55,3.784,71.883,15.4,1.785
1/04/2023,0.529,3.666,4.195,13.556,5.048,,,
2/04/2023,5.311,12.29,17.601,10.192,3.603,,,
3/04/2023,11.91,17.165,29.075,19.222,5.024,70.662,17.76,3.641
4/04/2023,17.68,23.142,40.822,15.726,3.659,69.55,16.91,2.698
5/04/2023,28.826,27.231,56.057,14.756,4.978,74.13,15.56,1.021
6/04/2023,34.47,31.902,66.371,17.322,7.821,87.48,14.6,1.326
7/04/2023,6.272,10.153,16.425,8.556,3.345,,,
8/04/2023,7.166,14.169,21.335,11.073,3.922,,,
9/04/2023,2.238,7.55,9.788,14.066,6.745,87.215,18.23,3.668
10/04/2023,0.591,4.922,5.513,19.116,5.815,80.727,20.08,2.964
11/04/2023,1.038,5.125,6.163,17.628,4.705,79.082,18.72,3.008
12/04/2023,5.715,19.745,25.46,13.95,4.097,86.367,17.58,1.818
13/04/2023,3.12,14.404,17.524,11.292,5.209,84.636,18.66,1.619
14/04/2023,4.02,9.392,13.412,13.975,3.296,79.247,19.02,2.672
15/04/2023,1.099,3.665,4.764,18.662,4.059,67.942,18.08,3.446
16/04/2023,0.627,2.023,2.649,19.554,4.197,68.48,18.59,4.199
17/04/2023,2.263,7.404,9.666,23.848,6.866,68.845,18.67,3.306
18/04/2023,0.809,3.289,4.098,21.289,5.221,78.083,19.69,3.551
19/04/2023,0.75,2.836,3.587,25.543,6.527,83.452,20.38,3.761
20/04/2023,0.938,4.164,5.102,20.119,7.888,82.205,20.43,2.999
21/04/2023,0.658,2.605,3.262,22.751,6.34,84.795,19.59,4.459
22/04/2023,1.114,4.571,5.685,9.631,3.321,95.791,19.25,4.025
23/04/2023,4.546,8.721,13.267,9.804,1.232,81.94,17.95,3.179
24/04/2023,8.727,15.914,24.641,20.137,5.079,62.465,16.24,4.713
25/04/2023,4.511,13.734,18.245,19.958,6.681,66.786,13.14,2.536
26/04/2023,9.488,17.156,26.644,24.229,8.13,70.425,17.46,3.74
27/04/2023,16.493,33.092,49.585,22.747,7.177,68.361,16.25,1.042
28/04/2023,10.192,19.098,29.291,14.668,4.867,74.578,16.07,1.68
29/04/2023,4.717,12.013,16.729,12.552,3.999,75.64,16.4,2.432
30/04/2023,0.693,2.21,2.903,11.3,4.612,88.394,18.26,3.976
1/05/2023,0.762,3.136,3.898,10.805,5.679,95.017,19.52,3.778
2/05/2023,0.726,4.192,4.918,7.877,1.442,92.866,19.33,2.651
3/05/2023,0.509,2.346,2.854,14.869,3.423,94.69,19.08,3.795
4/05/2023,0.555,4.361,4.916,17.112,3.422,91.742,18.87,4.33
5/05/2023,0.586,2.508,3.094,21.813,5.633,89.619,19.11,4.592
6/05/2023,0.452,2.104,2.556,18.801,4.369,85.351,18.98,3.593
7/05/2023,0.438,2.241,2.68,17.04,3.131,85.181,18.99,3.071
8/05/2023,0.693,2.909,3.603,16.264,4.466,85.997,18.98,3.694
9/05/2023,0.662,4.136,4.799,14.842,4.693,93.686,17.81,4.154
10/05/2023,3.119,9.767,12.886,13.329,2.07,80.859,15.36,3.476
11/05/2023,4.442,17.318,21.76,11.401,3.407,76.82,11.38,2.748
12/05/2023,39.762,33.675,73.437,17.12,,75.854,11.35,1.625
13/05/2023,25.55,22.404,47.954,16.492,,82.848,12.72,1.445
14/05/2023,8.703,21.65,30.354,10.272,,84.498,14.01,1.353
15/05/2023,8.876,23.986,32.862,8.918,,82.066,14.14,1.906
16/05/2023,21.045,31.446,52.491,12.946,,80.083,13.42,1.431
17/05/2023,31.28,30.842,62.123,15.861,6.268,78.285,14.03,1.666
18/05/2023,12.247,12.25,24.497,14.685,4.926,84.462,14.03,2.974
19/05/2023,0.633,2.507,3.14,23.19,7.014,83.856,17.49,4.867
20/05/2023,1.015,3.595,4.61,21.086,7.608,79.89,16.38,5.271
21/05/2023,1.919,10.468,12.387,17.149,4.855,75.869,14.61,3.11
22/05/2023,5.857,14.202,20.059,14.402,5.25,86.844,14.81,2.18
23/05/2023,14.789,23.038,37.827,16.221,3.494,83.777,15.15,3.611
24/05/2023,16.107,24.128,40.235,24.622,5.49,73.728,15.77,3.799
25/05/2023,43.995,33.984,77.979,20.286,6.518,76.842,13.21,1.528
26/05/2023,41.513,24.218,65.732,19.198,12.693,84.684,11.92,1.102
27/05/2023,7.87,12.867,20.737,13.043,6.244,88.153,14.14,1.713
28/05/2023,0.416,1.752,2.168,18.15,4.746,78.947,17.28,3.741
29/05/2023,0.708,5.172,5.879,21.938,6.545,91.37,17.44,3.554
30/05/2023,6.291,19.205,25.496,10.889,,91.617,15.5,1.315
31/05/2023,19.028,27.592,46.62,15.815,5.446,80.033,14.31,2.174
1/06/2023,9.259,25.666,34.925,18.224,6.058,83.419,15.58,1.808
2/06/2023,6.121,16.251,22.372,18.727,5.66,81.518,16.19,2.7
3/06/2023,5.705,18.243,23.948,17.762,4.015,71.759,13.79,2.546
4/06/2023,2.613,9.922,12.534,11.356,4.468,,,
5/06/2023,4.217,15.771,19.988,5.813,2.967,80.19,12.11,2.1
6/06/2023,15.238,27.016,42.254,8.845,5.701,71.288,12.83,3.009
7/06/2023,20.492,30.089,50.581,11.078,5.061,68.869,12.64,2.469
8/06/2023,25.245,33.801,59.046,10.995,6.688,69.82,11.98,1.874
9/06/2023,39.128,37.469,76.597,13.007,6.183,,,
10/06/2023,22.097,31.781,53.877,12.318,4.085,,,
11/06/2023,14.442,22.224,36.666,10.835,5.419,78.757,11.07,1.694
12/06/2023,27.551,25.445,52.996,17.601,6.794,78.294,12.63,2.769
13/06/2023,41.826,38.471,80.297,21.274,8.715,,,
14/06/2023,48.061,40.771,88.833,16.204,7.245,,,
15/06/2023,43.473,22.816,66.289,15.518,9.268,,,
16/06/2023,10.969,28.003,38.972,7.936,3.816,,,
17/06/2023,12.957,28.983,41.94,7.718,5.507,,,
18/06/2023,4.196,18.058,22.254,7.907,5.239,95.633,11.13,0.932
19/06/2023,7.412,18.826,26.238,8.413,5.315,90.381,12.02,1.639
20/06/2023,2.454,14.855,17.309,8.493,3.35,89.241,13.44,1.687
21/06/2023,2.727,9.679,12.406,10.123,3.133,82.685,14.37,3.044
22/06/2023,2.71,13.975,16.686,11.39,4.42,88.28,13.41,2.738
23/06/2023,18.057,34.202,52.259,10.258,5.621,89.465,13.68,1.19
24/06/2023,6.783,18.513,25.296,9.804,5.241,89.358,14.22,1.707
25/06/2023,3.78,15.739,19.52,10.434,5.011,78.754,14.6,1.951
26/06/2023,30.324,24.632,54.956,14.158,5.697,89.844,11.84,1.351
27/06/2023,11.741,29.919,41.66,8.554,3.516,86.912,11.72,1.878
28/06/2023,9.944,22.414,32.357,14.188,3.769,79.497,13.31,2.795
29/06/2023,5.655,18.38,24.035,13.776,,78.37,12.93,3.097
30/06/2023,4.159,14.091,18.25,11.795,,77.146,12.03,3.608
1/07/2023,2.286,7.428,9.714,17.68,5.894,,,
2/07/2023,1.956,5.189,7.146,15.928,5.944,,,
3/07/2023,3.979,8.054,12.033,25.128,10.163,,,
4/07/2023,6.828,13.653,20.481,28.861,9.582,70.369,14.34,4.959
5/07/2023,6.143,16.904,23.047,16.302,5.617,72.57,14.18,3.625
6/07/2023,16.183,32.403,48.586,15.251,6.471,71.964,12.88,2.233
7/07/2023,2.696,7.817,10.514,11.787,,84.54,12.12,3.525
8/07/2023,1.886,12.982,14.867,11.104,,92.978,13.32,1.88
9/07/2023,2.248,9.497,11.745,11.339,,86.772,12.75,3.173
10/07/2023,10.291,21.928,32.219,11.191,,81.58,13.09,2.547
11/07/2023,9.804,20.483,30.287,19.176,6.729,76.188,13.47,3.378
12/07/2023,6.705,17.159,23.865,16.277,5.965,74.853,13.06,3.522
13/07/2023,6.974,13.729,20.704,18.864,,69.125,13.54,4.448
14/07/2023,2.096,5.58,7.676,22.063,,76.404,14.46,3.908
15/07/2023,2.915,8.631,11.546,24.971,,76.084,14.48,3.544
16/07/2023,0.946,4.255,5.201,18.406,,71.532,15.47,2.986
17/07/2023,8.571,17.168,25.739,22.67,,72.383,13.66,4.356
18/07/2023,8.631,21.979,30.61,17.659,,78.617,13.47,2.71
19/07/2023,6.404,26.622,33.027,10.33,4.125,81.665,12.68,1.402
20/07/2023,5.828,12.584,18.412,11.224,2.538,,,2.771
21/07/2023,14.508,24.357,38.865,5.506,4.191,82.403,12.8,3.051
22/07/2023,9.394,23.326,32.719,9.67,4.393,67.263,10.97,2.19
23/07/2023,3.558,15.881,19.44,11.288,4.795,76.865,11.15,2.476
24/07/2023,19.995,25.751,45.746,9.444,3.879,90.336,11.39,1.897
25/07/2023,13.739,19.869,33.608,12.308,4.889,82.015,12.38,3.087
26/07/2023,10.184,20.976,31.16,19.252,8.149,68.847,10.88,5.031
27/07/2023,7.54,21.485,29.025,18.446,8.222,74.482,10.9,3.271
28/07/2023,29.64,36.002,65.643,19.624,9.473,75.648,10.14,2.59
29/07/2023,27.762,29.213,56.975,19.476,17.977,80.792,9.04,1.342
30/07/2023,12.741,21.243,33.984,9.243,,86.577,10.25,1.197
31/07/2023,35.602,32.927,68.529,15.582,,89.019,9.69,0.864
1/08/2023,3.074,16.856,19.93,10.038,4.73,87.228,12.14,2.033
2/08/2023,4.524,10.028,14.552,18.569,4.895,72.667,11.64,4.738
3/08/2023,39.046,37.534,76.58,21.847,,68.936,8.01,1.93
4/08/2023,16.796,25.066,41.862,18.5,,,,
5/08/2023,10.971,18.505,29.476,16.939,9.814,76.349,12.84,1.834
6/08/2023,11.367,23.786,35.152,18.113,10.241,82.373,11.3,1.299
7/08/2023,10.105,27.192,37.297,13.582,4.29,84.918,11.44,1.558
8/08/2023,9.779,22.977,32.756,9.986,4.24,83.359,10.56,2.146
9/08/2023,10.594,28.323,38.917,11.624,4.177,76.125,10.29,2.223
10/08/2023,5.673,18.712,24.385,7.734,2.833,80.849,10.02,2.411
11/08/2023,16.762,29.504,46.266,13.518,4.854,65.943,10.16,2.538
12/08/2023,4.61,19.622,24.231,11.376,,71.32,10.87,1.482
13/08/2023,4.11,15.956,20.067,8.597,5.138,90.722,11.21,1.146
14/08/2023,4.745,20.746,25.491,9.677,5.28,90.549,11.82,1.701
15/08/2023,10.957,22.144,33.101,8.11,4.276,75.744,11.52,1.581
16/08/2023,6.7,18.682,25.382,12.276,3.541,77.976,11.35,1.885
17/08/2023,8.839,20.52,29.358,15.168,5.05,67.879,11.85,2.767
18/08/2023,19.665,32.855,52.52,15.657,8.883,75.092,10.61,1.406
19/08/2023,3.864,9.289,13.153,13.383,5.897,88.087,11.37,3.388
20/08/2023,1.025,7.593,8.618,6.204,,89.934,12.76,1.988
21/08/2023,5.967,11.61,17.576,19.749,3.671,76.656,11.88,4.594
22/08/2023,17.818,29.563,47.381,21.655,6.143,70.402,11.97,3.031
23/08/2023,29.546,32.818,62.364,18.276,4.128,73.584,10.25,1.511
24/08/2023,11.217,32.642,43.859,15.899,4.302,69.931,10.84,0.96
25/08/2023,28.777,33.471,62.248,20.355,11.833,73.142,9.67,0.935
26/08/2023,16.549,22.664,39.213,16.699,11.771,71.172,9.93,1.553
27/08/2023,2.643,7.322,9.965,10.296,2.148,68.681,12.88,2.964
28/08/2023,14.306,24.124,38.43,10.566,5.159,72.54,11.09,2.517
29/08/2023,33.737,34.137,67.873,16.063,10.21,66.805,9.78,1.104
30/08/2023,28.526,33.625,62.151,17.087,5.917,77.198,10.66,1.252
31/08/2023,26.978,33.806,60.784,12.488,,81.682,10.16,0.876
1/09/2023,32.089,14.731,46.82,10.349,6.032,81.087,11.73,1.743
2/09/2023,7.109,7.127,14.237,10.387,,76.813,13.85,2.329
3/09/2023,0.327,1.275,1.602,11.274,,74.647,14.55,3.67
4/09/2023,0.771,3.028,3.799,11.995,3.995,88.582,13.9,3.988
5/09/2023,0.704,3.416,4.12,7.297,3.38,94.415,14.3,3.787
6/09/2023,0.745,4.102,4.847,8.699,,92.66,15.13,2.852
7/09/2023,9.261,26.146,35.407,13.102,3.95,92.539,13.92,1.732
8/09/2023,26.667,30.8,57.467,18.223,4.83,80.655,12.66,1.256
9/09/2023,6.642,15.837,22.48,14.538,,78.008,13.63,1.793
10/09/2023,3.176,7.803,10.979,5.673,0.691,79.513,13.16,1.892
11/09/2023,0.735,8.036,8.77,16.174,2.878,88.426,13.97,3.165
12/09/2023,10.877,24.077,34.954,10.38,1.986,76.107,12.45,2.578
13/09/2023,8.433,16.557,24.989,16.788,5.188,67.603,13.24,4.087
14/09/2023,8.313,15.312,23.625,18.464,4.639,60.821,14.14,4.632
15/09/2023,6.069,12.009,18.078,18.25,5.503,,,
16/09/2023,10.255,23.74,33.995,22.554,6.887,73.068,12.64,1.58
17/09/2023,0.828,5.937,6.765,21.719,5.259,74.333,13.66,2.856
18/09/2023,4.894,10.874,15.767,27.117,7.492,75.611,15.43,3.47
19/09/2023,9.893,21.908,31.801,34.307,11.472,70.684,14.87,2.163
20/09/2023,12.839,26.999,39.837,24.468,,81.4,14.99,2.353
21/09/2023,10.23,17.056,27.286,18.107,4.047,84.392,15.49,2.417
22/09/2023,0.635,2.871,3.506,18.779,5.14,83.035,16.43,3.531
23/09/2023,0.224,1.657,1.881,18.482,4.366,92.87,16.1,4.35
24/09/2023,2.695,9.032,11.727,8.586,,83.947,14.01,3.044
25/09/2023,6.143,18.996,25.139,5.558,,90.884,14.13,1.705
26/09/2023,2.972,10.161,13.134,7.806,0.234,84.563,13.76,3.449
27/09/2023,4.482,9.954,14.436,12.919,3.469,71.872,13.58,4.475
28/09/2023,3.146,10.054,13.201,17.922,,77.144,13.24,4.296
29/09/2023,4.784,7.627,12.41,25.48,6.17,67.128,13.93,5.636
30/09/2023,2.547,4.864,7.411,17.134,5.595,70.829,12.41,5.485
1/10/2023,2.265,5.941,8.206,23.625,7.605,65.85,13.38,3.458
2/10/2023,2.294,7.147,9.441,26.702,11.18,76.151,15.5,3.883
3/10/2023,9.681,18.327,28.008,23.913,8.746,63.976,13.49,4.313
4/10/2023,26.88,27.37,54.25,16.973,,72.842,10.61,2.248
5/10/2023,8.993,16.354,25.347,17.061,4.018,75.062,14.29,4.138
6/10/2023,9.15,16.328,25.478,10.956,3.466,74.687,14.39,2.933
7/10/2023,2.004,10.556,12.56,11.638,2.638,82.699,13.65,2.033
8/10/2023,2.04,7.466,9.506,11.622,3.348,81.874,13.22,2.502
9/10/2023,8.579,11.302,19.881,16.492,5.437,70.323,13.87,4.963
10/10/2023,5.191,8.276,13.467,12.581,4.794,74.635,13.9,4.621
11/10/2023,10.071,16.151,26.223,13.56,6.394,67.539,13.41,3.388
12/10/2023,5.83,8.634,14.464,16.472,4.718,65.059,13.8,5.252
13/10/2023,8.375,16.805,25.179,14.068,5.501,75.697,14.54,2.661
14/10/2023,0.82,5.429,6.249,12.176,3.214,71.136,16.21,3.03
15/10/2023,0.806,3.521,4.327,13.033,4.821,77.617,16.29,2.669
16/10/2023,3.523,9.178,12.701,24.548,7.758,79.481,15.88,2.284
17/10/2023,1.006,4.069,5.075,11.852,2.994,86.165,16.85,2.617
18/10/2023,1.545,5.71,7.255,11.898,4.797,89.052,17.01,2.556
19/10/2023,8.992,9.058,18.049,8.345,0.899,78.894,16.92,1.983
20/10/2023,10.34,15.478,25.818,11.632,,76.899,17.09,1.836
21/10/2023,5.882,8.597,14.48,16.91,,76.591,16.23,4.058
22/10/2023,3.169,5.404,8.573,15.543,,74.21,15.9,4.022
23/10/2023,0.374,1.505,1.88,15.252,,78.363,15.82,3.052
24/10/2023,0.862,4.401,5.264,15.256,,84.388,16.22,2.867
25/10/2023,3.476,10.019,13.495,11.652,,79.208,16.62,2.819
26/10/2023,1.951,8.368,10.32,14.925,6.073,76.369,17.67,2.802
27/10/2023,6.876,12.119,18.996,15.931,5.569,71.831,14.44,4.497
28/10/2023,3.94,8.175,12.115,16.972,5.572,56.638,12.88,2.392
29/10/2023,0.58,1.571,2.151,13.971,3.936,60.515,14.09,3.749
30/10/2023,1.379,5.328,6.707,5.705,1.37,85.342,15.63,3.166
31/10/2023,6.174,14.011,20.185,10.768,4.103,86.927,18.34,2.045
1/11/2023,11.671,16.415,28.086,10.96,4.528,81.028,17.58,3.216
2/11/2023,3.729,9.663,13.392,8.152,2.692,80.354,16.44,2.193
3/11/2023,0.951,6.91,7.861,8.801,3.228,83.89,15.44,2.65
4/11/2023,1.487,6.834,8.322,13.707,6.307,77.293,15.83,2.18
5/11/2023,4.206,7.838,12.044,11.786,5.145,72.837,16.04,2.796
6/11/2023,12.826,14.46,27.286,11.378,5.3,69.694,15.59,2.652
7/11/2023,6.84,14.618,21.459,8.742,3.352,61.228,14.34,1.952
8/11/2023,10.424,12.475,22.9,12.864,2.97,68.512,14.79,4.835
9/11/2023,14.815,18.026,32.841,11.656,4.95,63.396,16.03,3.108
10/11/2023,9.394,14.37,23.764,11.829,5.804,68.466,15.67,1.78
11/11/2023,2.171,6.446,8.618,9.582,4.003,69.058,16.1,2.388
12/11/2023,3.68,6.184,9.864,9.899,3.042,63.565,15.9,3.435
13/11/2023,8.092,15.412,23.504,9.964,3.617,60.229,16.32,2.791
14/11/2023,3.568,11.728,15.295,9.563,2.734,80.73,14.99,1.962
15/11/2023,7.266,12.747,20.013,13.755,5.54,76.265,16.32,3.087
16/11/2023,6.14,13.428,19.568,18.764,5.707,71.949,16.61,1.392
17/11/2023,1.738,5.938,7.676,11.347,3.426,80.944,17.69,3.059
18/11/2023,1.404,3.532,4.936,7.9,2.757,92.445,17.27,2.58
19/11/2023,0.469,2.443,2.912,9.42,3.692,87.298,17.83,3.332
20/11/2023,10.235,16.955,27.19,10.494,4.217,81.525,18.84,2.467
21/11/2023,11.994,15.453,27.447,13.54,4.193,76.361,19.44,2.882
22/11/2023,10.695,18.531,29.226,8.766,4.283,70.57,19.52,1.762
23/11/2023,10.025,13.105,23.129,11.949,3.938,73.581,18.26,3.341
24/11/2023,9.433,11.036,20.468,12.988,4.259,69.126,15.53,4.716
25/11/2023,6.966,8.906,15.872,14.818,5.197,60.394,15.32,3.534
26/11/2023,3.883,5.014,8.897,14.546,5.182,69.256,15.8,4.93
27/11/2023,9.814,12.438,22.252,14.451,,62.756,16.58,3.663
28/11/2023,2.605,6.807,9.413,12.06,3.547,74.553,17.5,3.106
29/11/2023,7.772,9.946,17.718,14.019,5.36,66.89,16.84,3.599
30/11/2023,10.228,17.536,27.764,13.958,4.896,59.433,16.25,2.694
1/12/2023,9.684,16.841,26.525,11.493,4.501,58.656,16.76,2.224
2/12/2023,0.563,1.677,2.241,17.88,4.999,72.349,18.06,3.744
3/12/2023,0.476,1.588,2.064,12.507,4.017,90.222,17.94,4.15
4/12/2023,8.549,17.388,25.937,10.755,2.755,90.085,18.39,1.676
5/12/2023,5.459,13.42,18.88,,6.757,88.98,17.31,1.941
6/12/2023,14.069,11.991,26.06,,1.548,80.428,17.79,3.29
7/12/2023,9.09,9.987,19.077,17.264,6.539,72.271,17.5,4.984
8/12/2023,10.83,13.299,24.129,27.723,9.762,62.924,17.19,3.61
9/12/2023,3.554,8.37,11.923,20.043,7.212,69.888,17.58,1.793
10/12/2023,1.964,3.981,5.944,16.239,6.564,77.694,17.72,2.548
11/12/2023,8.316,10.671,18.987,16.183,6.024,71.403,17.6,3.177
12/12/2023,7.82,7.697,15.517,21.749,6.089,62.655,16.16,6.271
13/12/2023,6.551,5.101,11.652,22.801,7.137,67.203,16.22,6.267
14/12/2023,7.986,6.674,14.66,18.45,7.181,66.599,17.48,5.38
15/12/2023,10.153,11.714,21.868,12.109,4.419,65.755,17.51,3.226
16/12/2023,2.729,7.222,9.951,11.311,4.518,67.806,18.78,1.799
17/12/2023,0.912,3.886,4.798,8.541,3.795,62.564,20.13,2.22
18/12/2023,2.599,6.586,9.185,9.076,2.362,72.86,21.51,2.266
19/12/2023,6.696,8.54,15.236,8.421,4.292,82.029,20.63,2.077
20/12/2023,1.288,3.7,4.987,8.861,3.948,76.257,20.76,2.69
21/12/2023,1.699,4.368,6.068,10.024,,76.08,20.53,2.283
22/12/2023,1.203,3.61,4.813,12.372,,77.101,20.59,2.71
23/12/2023,0.38,0.892,1.272,14.287,,83.526,21.06,4.663
24/12/2023,0.522,2.479,3.001,17.09,,92.654,20.88,3.065
25/12/2023,0.57,2.331,2.902,11.113,,90.244,21.05,2.338
26/12/2023,1.3,2.627,3.927,7.758,,84.828,21.82,2.353
27/12/2023,6.22,7.941,14.16,8.469,,74.445,21.28,2.439
28/12/2023,0.537,2.528,3.065,12.375,,77.503,20.51,4.238
29/12/2023,0.971,2.703,3.674,6.274,,95.268,20.65,3.303
30/12/2023,0.65,3.717,4.366,9.695,,81.459,22.93,2.476
31/12/2023,0.614,2.472,3.086,8.636,,88.282,21.74,2.92
1/01/2024,2.361,3.086,5.448,15.862,,60.844,18.81,4.419
2/01/2024,5.176,7.374,12.551,14.663,,63.653,17.48,2.48
3/01/2024,7.94,12.67,20.61,9.534,,64.384,18.7,2.553
4/01/2024,5.438,9.159,14.597,10.118,,66.431,20.35,1.957
5/01/2024,4.476,10.637,15.113,12.753,,76.063,19.3,1.141
6/01/2024,2.587,6.133,8.721,,6.898,78.807,19.26,2.176
7/01/2024,1.48,4.184,5.664,,3.514,77.68,20.63,2.288
8/01/2024,1.449,2.484,3.932,,4.491,74.99,20.93,2.767
9/01/2024,1.632,4.394,6.025,,4.024,68.515,21.52,2.256
10/01/2024,4.873,8.409,13.282,,3.989,72.804,21.7,2.765
11/01/2024,0.746,2.255,3,11.141,3.248,65.008,21.96,2.686
12/01/2024,6.984,11.892,18.876,12.867,3.665,67.003,22.22,2.29
13/01/2024,5.567,9.306,14.873,12.689,5.706,69.073,22.33,1.514
14/01/2024,0.961,4.192,5.153,12.746,3.752,72.881,22.29,3.11
15/01/2024,2.074,5.709,7.784,12.821,4.795,85.224,21.68,2.176
16/01/2024,5.714,6.958,12.672,10.762,4.671,77.262,21.89,2.744
17/01/2024,1.636,3.276,4.912,11.087,3.609,75.718,23.16,2.938
18/01/2024,0.905,1.774,2.678,16.274,8.301,76.128,23.34,3.219
19/01/2024,1.3,2.239,3.539,19.762,6.452,84.384,22.81,3.882
20/01/2024,0.467,1.182,1.649,20.949,6.589,74.904,23.41,3.12
21/01/2024,1.249,3.707,4.955,12.242,3.717,71.69,23.52,2.235
